run_id,solver_hash,model,i_Dw,Dw,Omega,k,V,r,status,jump
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.2115276586e-03,2.598165105995e-03,4.663012584663e-01,3.160295e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.4677992676e-03,3.147748874039e-03,4.663012604747e-01,4.337962e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.7782794100e-03,3.813584733284e-03,4.663012714831e-01,5.980521e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.1544346900e-03,4.620263153916e-03,4.663012945932e-01,8.282666e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.6101572157e-03,5.597576095017e-03,4.663013367529e-01,1.152475e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.1622776602e-03,6.781617234648e-03,4.663014072826e-01,1.611169e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.8311868496e-03,8.216114831593e-03,4.663015218368e-01,2.262969e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,4.6415888336e-03,9.954046554149e-03,4.663017003550e-01,3.192904e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,5.6234132519e-03,1.205959562662e-02,4.663019744617e-01,4.524478e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,6.8129206906e-03,1.461052064579e-02,4.663023896100e-01,6.437221e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,8.2540418527e-03,1.770102616311e-02,4.663030141090e-01,9.192173e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.0000000000e-02,2.144523993799e-02,4.663039457202e-01,1.316871e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.2115276586e-02,2.598142429945e-02,4.663053282473e-01,1.891745e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.4677992676e-02,3.147707623393e-02,4.663073713434e-01,2.723560e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.7782794100e-02,3.813510257541e-02,4.663103780887e-01,3.927261e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.1544346900e-02,4.620129475872e-02,4.663147864758e-01,5.667535e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.6101572157e-02,5.597337450204e-02,4.663212177046e-01,8.178042e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.1622776602e-02,6.781193483441e-02,4.663305460743e-01,1.178549e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.8311868496e-02,8.215366934771e-02,4.663439722141e-01,1.693674e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,4.6415888336e-02,9.952736193623e-02,4.663630928535e-01,2.422295e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,5.6234132519e-02,1.205732142394e-01,4.663899264339e-01,3.438721e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,6.8129206906e-02,1.460662255592e-01,4.664268323837e-01,4.829066e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,8.2540418527e-02,1.769445379417e-01,4.664762161463e-01,6.680131e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.0000000000e-01,2.143439248003e-01,4.665399315290e-01,9.057332e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.2115276586e-01,2.596399294594e-01,4.666183899953e-01,1.197256e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.4677992676e-01,3.144994558567e-01,4.667096366268e-01,1.535218e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.7782794100e-01,3.809437066009e-01,4.668089744561e-01,1.902526e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.1544346900e-01,4.614243210074e-01,4.669096516907e-01,2.275014e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.6101572157e-01,5.589147116771e-01,4.670045645874e-01,2.627571e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.1622776602e-01,6.770194637133e-01,4.670881458598e-01,2.940746e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.8311868496e-01,8.201061403384e-01,4.671574398866e-01,3.204452e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,4.6415888336e-01,9.934651213356e-01,4.672120574674e-01,3.417693e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,5.6234132519e-01,1.203504008864e+00,4.672533876486e-01,3.585681e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,6.8129206906e-01,1.457983903641e+00,4.672836698379e-01,3.716108e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,8.2540418527e-01,1.766306113281e+00,4.673052870405e-01,3.811544e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.0000000000e+00,2.139860248003e+00,4.673202378207e-01,3.594931e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.2115276586e+00,2.592442235069e+00,4.673306283318e-01,3.039944e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.4677992676e+00,3.140768619492e+00,4.673375996286e-01,2.558681e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.7782794100e+00,3.805091074527e+00,4.673421411497e-01,2.153246e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.1544346900e+00,4.609945158134e+00,4.673449718226e-01,1.814860e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.6101572157e+00,5.585056615127e+00,4.673465992471e-01,1.534198e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.1622776602e+00,6.766439313689e+00,4.673473763034e-01,1.302570e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.8311868496e+00,8.197725412337e+00,4.673475454291e-01,1.112237e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,4.6415888336e+00,9.931776898229e+00,4.673472714072e-01,9.564637e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,5.6234132519e+00,1.203263802134e+01,4.673466651227e-01,8.294656e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,6.8129206906e+00,1.457790073970e+01,4.673458004844e-01,7.263062e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,8.2540418527e+00,1.766157054270e+01,4.673447263777e-01,6.427834e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.0000000000e+01,2.139753849346e+01,4.673434751880e-01,5.753167e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.2115276586e+01,2.592378771955e+01,4.673420688888e-01,5.208426e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.4677992676e+01,3.140748969152e+01,4.673405235626e-01,4.767240e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.7782794100e+01,3.805117847683e+01,4.673388528877e-01,4.406735e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.1544346900e+01,4.610023094321e+01,4.673370709760e-01,4.106926e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,2.6101572157e+01,5.585192908171e+01,4.673351947905e-01,3.850281e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.1622776602e+01,6.766643900742e+01,4.673332462229e-01,3.621475e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,3.8311868496e+01,8.198011194207e+01,4.673312537393e-01,3.407340e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,4.6415888336e+01,9.932159821613e+01,4.673292533526e-01,3.197041e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,5.6234132519e+01,1.203313693017e+02,4.673272883486e-01,2.982421e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,6.8129206906e+01,1.457853688940e+02,4.673254073620e-01,2.758458e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,8.2540418527e+01,1.766236669707e+02,4.673236602007e-01,2.523635e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,10,1.0000000000e-01,1.0000000000e+02,2.139851759099e+02,4.673220917046e-01,2.279992e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.0000000000e-03,2.144536394853e-03,4.663012492583e-01,1.849551e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.2115276586e-03,2.598165200190e-03,4.663012415607e-01,2.526749e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.4677992676e-03,3.147749038649e-03,4.663012360897e-01,3.466343e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.7782794100e-03,3.813585026404e-03,4.663012356423e-01,4.776387e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.1544346900e-03,4.620263675242e-03,4.663012419781e-01,6.611925e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.6101572157e-03,5.597577022633e-03,4.663012594786e-01,9.196205e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.1622776602e-03,6.781618878738e-03,4.663012942356e-01,1.285167e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.8311868496e-03,8.216117775315e-03,4.663013547673e-01,1.804517e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,4.6415888336e-03,9.954051785670e-03,4.663014552822e-01,2.545409e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,5.6234132519e-03,1.205960492570e-02,4.663016148996e-01,3.606269e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,6.8129206906e-03,1.461053714134e-02,4.663018631467e-01,5.130277e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,8.2540418527e-03,1.770105552002e-02,4.663022407531e-01,7.325844e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.0000000000e-02,2.144529212716e-02,4.663028109249e-01,1.049636e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.2115276586e-02,2.598151695260e-02,4.663036653475e-01,1.508323e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.4677992676e-02,3.147724055999e-02,4.663049369988e-01,2.172786e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.7782794100e-02,3.813539351296e-02,4.663068205746e-01,3.136009e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.1544346900e-02,4.620180890783e-02,4.663095971696e-01,4.532266e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.6101572157e-02,5.597428006174e-02,4.663136734949e-01,6.554320e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.1622776602e-02,6.781352226142e-02,4.663196298782e-01,9.476410e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.8311868496e-02,8.215643322987e-02,4.663282836096e-01,1.368344e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,4.6415888336e-02,9.953212728519e-02,4.663407645567e-01,1.970478e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,5.6234132519e-02,1.205813172339e-01,4.663585853017e-01,2.824649e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,6.8129206906e-02,1.460797395987e-01,4.663836825897e-01,4.020727e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,8.2540418527e-02,1.769664862113e-01,4.664183614305e-01,5.664972e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.0000000000e-01,2.143783310298e-01,4.664650551183e-01,7.868399e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.2115276586e-01,2.596914633087e-01,4.665257930287e-01,1.072194e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.4677992676e-01,3.145724421229e-01,4.666013518910e-01,1.425796e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.7782794100e-01,3.810405692039e-01,4.666903090541e-01,1.840814e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.1544346900e-01,4.615440814364e-01,4.667884990155e-01,2.298126e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.6101572157e-01,5.590524940910e-01,4.668894680322e-01,2.768602e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.1622776602e-01,6.771675189005e-01,4.669860222036e-01,3.220156e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.8311868496e-01,8.202558708871e-01,4.670721643740e-01,3.626317e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,4.6415888336e-01,9.936090371458e-01,4.671443857783e-01,3.971839e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,5.6234132519e-01,1.203636814941e+00,4.672018321556e-01,4.253202e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,6.8129206906e-01,1.458102655570e+00,4.672456129584e-01,4.474943e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,8.2540418527e-01,1.766409805530e+00,4.672778551636e-01,4.639181e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.0000000000e+00,2.139949547388e+00,4.673007367023e-01,4.407049e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.2115276586e+00,2.592517827818e+00,4.673170018846e-01,3.743504e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.4677992676e+00,3.140831938000e+00,4.673281782013e-01,3.158303e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.7782794100e+00,3.805143685315e+00,4.673356795702e-01,2.659467e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.1544346900e+00,4.609988583939e+00,4.673405694621e-01,2.239484e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.6101572157e+00,5.585092253425e+00,4.673436171232e-01,1.888783e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.1622776602e+00,6.766468401957e+00,4.673453672309e-01,1.597731e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.8311868496e+00,8.197749022126e+00,4.673461994527e-01,1.357376e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,4.6415888336e+00,9.931795943384e+00,4.673463752248e-01,1.159725e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,5.6234132519e+00,1.203265327326e+01,4.673460727401e-01,9.977993e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,6.8129206906e+00,1.457791284497e+01,4.673454124078e-01,8.655890e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,8.2540418527e+00,1.766158004062e+01,4.673444750524e-01,7.579504e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.0000000000e+01,2.139754583229e+01,4.673433149005e-01,6.704933e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.2115276586e+01,2.592379327124e+01,4.673419688054e-01,5.994662e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.4677992676e+01,3.140749376307e+01,4.673404629783e-01,5.416520e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.7782794100e+01,3.805118132266e+01,4.673388179357e-01,4.942773e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.1544346900e+01,4.610023277308e+01,4.673370524259e-01,4.549375e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,2.6101572157e+01,5.585193006920e+01,4.673351865278e-01,4.215416e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.1622776602e+01,6.766643929393e+01,4.673332442442e-01,3.922761e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,3.8311868496e+01,8.198011164579e+01,4.673312554282e-01,3.655915e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,4.6415888336e+01,9.932159743521e+01,4.673292570270e-01,3.402109e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,5.6234132519e+01,1.203313681144e+02,4.673272929597e-01,3.151586e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,6.8129206906e+01,1.457853673700e+02,4.673254122472e-01,2.898000e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,8.2540418527e+01,1.766236651650e+02,4.673236649781e-01,2.638739e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,11,1.2589254118e-01,1.0000000000e+02,2.139851738678e+02,4.673220961644e-01,2.374934e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.0000000000e-03,2.144536427624e-03,4.663012421328e-01,1.482329e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.2115276586e-03,2.598165258532e-03,4.663012310900e-01,2.023481e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.4677992676e-03,3.147749140265e-03,4.663012210364e-01,2.773942e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.7782794100e-03,3.813585214717e-03,4.663012126165e-01,3.819813e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,2.1544346900e-03,4.620264002716e-03,4.663012089278e-01,5.284616e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,2.6101572157e-03,5.597577612162e-03,4.663012103684e-01,7.346190e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,3.1622776602e-03,6.781619919556e-03,4.663012226694e-01,1.026136e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,3.8311868496e-03,8.216119624784e-03,4.663012498017e-01,1.440199e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,4.6415888336e-03,9.954055070847e-03,4.663013013869e-01,2.030764e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,5.6234132519e-03,1.205961077529e-02,4.663013887170e-01,2.876249e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,6.8129206906e-03,1.461054758538e-02,4.663015298206e-01,4.090768e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,8.2540418527e-03,1.770107405350e-02,4.663017525227e-01,5.840530e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.0000000000e-02,2.144532505788e-02,4.663020948861e-01,8.367716e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.2115276586e-02,2.598157547972e-02,4.663026149335e-01,1.202522e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.4677992676e-02,3.147734450621e-02,4.663033971409e-01,1.732697e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.7782794100e-02,3.813557795042e-02,4.663045653460e-01,2.502048e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,2.1544346900e-02,4.620213569608e-02,4.663062989564e-01,3.619055e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,2.6101572157e-02,5.597485780098e-02,4.663088604822e-01,5.240596e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,3.1622776602e-02,6.781454058693e-02,4.663126274688e-01,7.592274e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,3.8311868496e-02,8.215822021279e-02,4.663181407332e-01,1.099584e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,4.6415888336e-02,9.953524346554e-02,4.663261646835e-01,1.590444e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,5.6234132519e-02,1.205867021817e-01,4.663377594846e-01,2.294446e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,6.8129206906e-02,1.460889252461e-01,4.663543577382e-01,3.295760e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,8.2540418527e-02,1.769818737929e-01,4.663778089691e-01,4.702744e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.0000000000e-01,2.144034713844e-01,4.664103587236e-01,6.645851e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.2115276586e-01,2.597311847787e-01,4.664544458383e-01,9.265707e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.4677992676e-01,3.146325322545e-01,4.665122379764e-01,1.268550e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,1.7782794100e-01,3.811267002950e-01,4.665848413828e-01,1.696549e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,2.1544346900e-01,4.616599547420e-01,4.666713384825e-01,2.204903e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,2.6101572157e-01,5.591978396900e-01,4.667681150431e-01,2.772660e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,3.1622776602e-01,6.773371374813e-01,4.668690796916e-01,3.365141e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,3.8311868496e-01,8.204405478717e-01,4.669670288110e-01,3.941800e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,12,1.5848931925e-01,4.6415888336e-01,9.937979441850e-01,4.670555881879e-01,4.467082e-04,resolved_min,0
