run_id,solver_hash,model,bc_phason,bc_thermal,Omega,k,V,r,status,n_ad,n_grazing,condB,jump,root_flags,max_root_res,k_comp,r_comp,P_w,delta_pen,delta_pen_weighted,rel_xtol,n_scan
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.2589254118e-01,2.699821306639e-01,4.662995320091e-01,2.380256e-08,resolved_min,5,0,4.201229e+07,0,0,5.613e-17,2.699821308646e-01,2.380256e-08,2.766520e-13,1.026269e+01,7.557452e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.4125375446e-01,3.029250052423e-01,4.662994207075e-01,2.664487e-08,resolved_min,5,0,3.753068e+07,0,0,1.959e-17,3.029250048993e-01,2.664486e-08,3.497995e-13,9.146614e+00,6.735539e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.5848931925e-01,3.398875313400e-01,4.662993038352e-01,2.982236e-08,resolved_min,5,0,3.353188e+07,0,0,2.761e-17,3.398875313400e-01,2.982236e-08,4.421819e-13,8.151912e+00,6.003010e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.7782794100e-01,3.813601837409e-01,4.662991801072e-01,3.337379e-08,resolved_min,5,0,2.996363e+07,0,0,5.760e-17,3.813601837409e-01,3.337379e-08,5.588388e-13,7.265385e+00,5.350143e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.9952623150e-01,4.278932841362e-01,4.662990490717e-01,3.734219e-08,resolved_min,5,0,2.677936e+07,0,0,5.722e-17,4.278932841362e-01,3.734219e-08,7.061234e-13,6.475267e+00,4.768276e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.2387211386e-01,4.801043043106e-01,4.662989101468e-01,4.177541e-08,resolved_min,5,0,2.393753e+07,0,0,8.525e-17,4.801043043106e-01,4.177541e-08,8.920479e-13,5.771075e+00,4.249686e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.5118864315e-01,5.386860593333e-01,4.662987630715e-01,4.672652e-08,resolved_min,5,0,2.140112e+07,0,0,6.248e-17,5.386860589462e-01,4.672652e-08,1.126713e-12,5.143463e+00,3.787493e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.8183829313e-01,6.044159010855e-01,4.662986076645e-01,5.225445e-08,resolved_min,5,0,1.913713e+07,0,0,3.179e-17,6.044159012954e-01,5.225445e-08,1.422852e-12,4.584105e+00,3.375564e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.1622776602e-01,6.781660349648e-01,4.662984427306e-01,5.842449e-08,resolved_min,5,0,1.711611e+07,0,0,1.212e-17,6.781660349648e-01,5.842449e-08,1.796523e-12,4.085576e+00,3.008433e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.5481338923e-01,7.609150906227e-01,4.662982685009e-01,6.530897e-08,resolved_min,5,0,1.531183e+07,0,0,4.296e-17,7.609150906227e-01,6.530897e-08,2.267957e-12,3.641263e+00,2.681227e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.9810717055e-01,8.537611131908e-01,4.662980831554e-01,7.298792e-08,resolved_min,5,0,1.370090e+07,0,0,6.900e-17,8.537611131801e-01,7.298792e-08,2.862671e-12,3.245270e+00,2.389605e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,4.4668359215e-01,9.579361267964e-01,4.662978873600e-01,8.154984e-08,resolved_min,5,0,1.226244e+07,0,0,6.045e-17,9.579361268057e-01,8.154984e-08,3.612803e-12,2.892340e+00,2.129697e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.0118723363e-01,1.074822490137e+00,4.662976800601e-01,9.109246e-08,resolved_min,5,0,1.097786e+07,0,0,6.919e-17,1.074822489321e+00,9.109246e-08,4.558871e-12,2.577792e+00,1.898055e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.6234132519e-01,1.205971236658e+00,4.662974605834e-01,1.017236e-07,resolved_min,5,0,9.830562e+06,0,0,2.327e-17,1.205971236654e+00,1.017236e-07,5.751932e-12,2.297451e+00,1.691604e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,6.3095734448e-01,1.353122657403e+00,4.662972281399e-01,1.135620e-07,resolved_min,5,0,8.805761e+06,0,0,2.946e-17,1.353122657403e+00,1.135620e-07,7.256321e-12,2.047598e+00,1.507604e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.0794578438e-01,1.518229392883e+00,4.662969823286e-01,1.267385e-07,resolved_min,5,0,7.890263e+06,0,0,3.830e-17,1.518229392883e+00,1.267385e-07,9.153098e-12,1.824916e+00,1.343615e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.9432823472e-01,1.703482348704e+00,4.662967217293e-01,1.413966e-07,resolved_min,5,0,7.072305e+06,0,0,5.327e-17,1.703482347584e+00,1.413966e-07,1.154442e-11,1.626451e+00,1.197460e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,8.9125093813e-01,1.911339759786e+00,4.662964465478e-01,1.576940e-07,resolved_min,5,0,6.341395e+06,0,0,3.113e-17,1.911339759786e+00,1.576940e-07,1.455893e-11,1.449570e+00,1.067200e+00,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.0000000000e+00,2.144559823638e+00,4.662961550326e-01,1.758032e-07,resolved_min,5,0,5.688178e+06,0,0,4.311e-17,2.144559823637e+00,1.758032e-07,1.835879e-11,1.291924e+00,9.511061e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.1220184543e+00,2.406237290193e+00,4.662958465795e-01,1.959129e-07,resolved_min,5,0,5.104308e+06,0,0,2.562e-17,2.406237290193e+00,1.959129e-07,2.314822e-11,1.151423e+00,8.476376e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.2589254118e+00,2.699844534435e+00,4.662955202558e-01,2.182290e-07,resolved_min,5,0,4.582342e+06,0,0,4.119e-17,2.699844534436e+00,2.182290e-07,2.918451e-11,1.026201e+00,7.554218e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.4125375446e+00,3.029277634490e+00,4.662951749751e-01,2.429755e-07,resolved_min,5,0,4.115642e+06,0,0,4.012e-17,3.029277634490e+00,2.429755e-07,3.679174e-11,9.145974e-01,6.732347e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.5848931925e+00,3.398908070921e+00,4.662948098010e-01,2.703956e-07,resolved_min,5,0,3.698285e+06,0,0,9.188e-17,3.398908070921e+00,2.703956e-07,4.637814e-11,8.151309e-01,5.999860e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.7782794100e+00,3.813640734779e+00,4.662944240714e-01,3.007528e-07,resolved_min,5,0,3.324990e+06,0,0,3.768e-17,3.813640734769e+00,3.007528e-07,5.845786e-11,7.264816e-01,5.347034e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.9952623150e+00,4.278979026772e+00,4.662940160457e-01,3.343315e-07,resolved_min,5,0,2.991043e+06,0,0,3.442e-17,4.278979026772e+00,3.343315e-07,7.367859e-11,6.474731e-01,4.765208e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.2387211386e+00,4.801097873442e+00,4.662935848386e-01,3.714376e-07,resolved_min,5,0,2.692242e+06,0,0,1.831e-17,4.801097873442e+00,3.714376e-07,9.285598e-11,5.770569e-01,4.246660e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.5118864315e+00,5.386925678125e+00,4.662931292537e-01,4.123991e-07,resolved_min,5,0,2.424836e+06,0,0,3.723e-17,5.386925678173e+00,4.123991e-07,1.170173e-10,5.142986e-01,3.784508e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.8183829313e+00,6.044236259936e+00,4.662926480796e-01,4.575659e-07,resolved_min,5,0,2.185477e+06,0,0,1.338e-17,6.044236259999e+00,4.575659e-07,1.474564e-10,4.583655e-01,3.372620e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.1622776602e+00,6.781752014292e+00,4.662921400701e-01,5.073099e-07,resolved_min,5,0,1.971182e+06,0,0,2.250e-17,6.781752014292e+00,5.073099e-07,1.858024e-10,4.085153e-01,3.005530e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.5481338923e+00,7.609259661227e+00,4.662916039540e-01,5.620236e-07,resolved_min,5,0,1.779285e+06,0,0,2.115e-17,7.609259661229e+00,5.620236e-07,2.341073e-10,3.640864e-01,2.678367e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.9810717055e+00,8.537740117573e+00,4.662910384612e-01,6.221194e-07,resolved_min,5,0,1.607409e+06,0,0,3.201e-17,8.537740117577e+00,6.221194e-07,2.949548e-10,3.244893e-01,2.386787e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,4.4668359215e+00,9.579514217428e+00,4.662904423048e-01,6.880268e-07,resolved_min,5,0,1.453432e+06,0,0,4.088e-17,9.579514217433e+00,6.880268e-07,3.715984e-10,2.891986e-01,2.126922e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.0118723363e+00,1.074840621326e+01,4.662898142136e-01,7.601897e-07,resolved_min,5,0,1.315461e+06,0,0,1.306e-17,1.074840621325e+01,7.601897e-07,4.681351e-10,2.577458e-01,1.895323e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.6234132519e+00,1.205992723487e+01,4.662891526943e-01,8.390624e-07,resolved_min,5,0,1.191806e+06,0,0,2.912e-17,1.205992722826e+01,8.390624e-07,5.897238e-10,2.297137e-01,1.688917e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,6.3095734448e+00,1.353148109485e+01,4.662884573074e-01,9.251040e-07,resolved_min,5,0,1.080959e+06,0,0,2.181e-17,1.353148109484e+01,9.251040e-07,7.428595e-10,2.047302e-01,1.504963e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.0794578438e+00,1.518259530863e+01,4.662877261715e-01,1.018772e-06,resolved_min,5,0,9.815738e+05,0,0,2.760e-17,1.518259530849e+01,1.018772e-06,9.357211e-10,1.824638e-01,1.341020e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.9432823472e+00,1.703518016525e+01,4.662869585287e-01,1.120514e-06,resolved_min,5,0,8.924474e+05,0,0,3.178e-17,1.703518016525e+01,1.120514e-06,1.178605e-09,1.626190e-01,1.194912e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,8.9125093813e+00,1.911381951703e+01,4.662861535026e-01,1.230758e-06,resolved_min,5,0,8.125072e+05,0,0,1.069e-16,1.911381951720e+01,1.230758e-06,1.484477e-09,1.449324e-01,1.064701e-01,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.0000000000e+01,2.144609700820e+01,4.662853103844e-01,1.349901e-06,resolved_min,5,0,7.407951e+05,0,0,3.941e-17,2.144609700820e+01,1.349901e-06,1.869657e-09,1.291693e-01,9.486561e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.1220184543e+01,2.406296211447e+01,4.662844287267e-01,1.478294e-06,resolved_min,5,0,6.764552e+05,0,0,2.881e-17,2.406296211469e+01,1.478294e-06,2.354693e-09,1.151206e-01,8.452382e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.2589254118e+01,2.699914085065e+01,4.662835083376e-01,1.616231e-06,resolved_min,5,0,6.187234e+05,0,0,7.443e-17,2.699914085043e+01,1.616231e-06,2.965455e-09,1.025998e-01,7.530740e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.4125375446e+01,3.029359658451e+01,4.662825494102e-01,1.763928e-06,resolved_min,5,0,5.669166e+05,0,0,5.847e-17,3.029359658451e+01,1.763928e-06,3.734504e-09,9.144074e-02,6.709398e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.5848931925e+01,3.399004708155e+01,4.662815525553e-01,1.921509e-06,resolved_min,5,0,5.204244e+05,0,0,1.226e-16,3.399004708155e+01,1.921509e-06,4.702833e-09,8.149531e-02,5.977449e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.7782794100e+01,3.813754463227e+01,4.662805188917e-01,2.088989e-06,resolved_min,5,0,4.787006e+05,0,0,3.129e-17,3.813754463230e+01,2.088989e-06,5.922040e-09,7.263153e-02,5.325172e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.9952623150e+01,4.279112695903e+01,4.662794501484e-01,2.266257e-06,resolved_min,5,0,4.412562e+05,0,0,4.600e-17,4.279112695864e+01,2.266257e-06,7.457070e-09,6.473178e-02,4.743902e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.2387211386e+01,4.801254753676e+01,4.662783487701e-01,2.453069e-06,resolved_min,5,0,4.076526e+05,0,0,3.508e-17,4.801254753676e+01,2.453069e-06,9.389666e-09,5.769122e-02,4.225917e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.5118864315e+01,5.387109503175e+01,4.662772178715e-01,2.649037e-06,resolved_min,5,0,3.774957e+05,0,0,4.429e-17,5.387109501813e+01,2.649037e-06,1.182271e-08,5.141639e-02,3.764333e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.8183829313e+01,6.044451262441e+01,4.662760619442e-01,2.853638e-06,resolved_min,5,0,3.504299e+05,0,0,6.262e-17,6.044451262392e+01,2.853638e-06,1.488566e-08,4.582404e-02,3.353014e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.1622776602e+01,6.782002970232e+01,4.662748857599e-01,3.066233e-06,resolved_min,5,0,3.261331e+05,0,0,2.840e-17,6.782002970232e+01,3.066233e-06,1.874146e-08,4.083993e-02,2.986492e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.5481338923e+01,7.609551912664e+01,4.662736956207e-01,3.286107e-06,resolved_min,5,0,3.043115e+05,0,0,6.760e-17,7.609551912732e+01,3.286107e-06,2.359510e-08,3.639791e-02,2.659889e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.9810717055e+01,8.538079590547e+01,4.662724987880e-01,3.512536e-06,resolved_min,5,0,2.846946e+05,0,0,3.115e-17,8.538079590547e+01,3.512536e-06,2.970454e-08,3.243903e-02,2.368859e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,4.4668359215e+01,9.579907420739e+01,4.662713036078e-01,3.744889e-06,resolved_min,5,0,2.670306e+05,0,0,7.982e-17,9.579907420825e+01,3.744889e-06,3.739429e-08,2.891075e-02,2.109528e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.0118723363e+01,1.074886021558e+02,4.662701194132e-01,3.982768e-06,resolved_min,5,0,2.510816e+05,0,0,8.509e-17,1.074886021557e+02,3.982768e-06,4.707259e-08,2.576623e-02,1.878440e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.6234132519e+01,1.206044960792e+02,4.662689563589e-01,4.226196e-06,resolved_min,5,0,2.366194e+05,0,0,1.637e-16,1.206044960802e+02,4.226196e-06,5.925295e-08,2.296374e-02,1.672514e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,6.3095734448e+01,1.353207985727e+02,4.662678251497e-01,4.475843e-06,resolved_min,5,0,2.234216e+05,0,0,3.025e-17,1.353207985727e+02,4.475843e-06,7.458119e-08,2.046607e-02,1.489002e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.0794578438e+01,1.518327876916e+02,4.662667366828e-01,4.733308e-06,resolved_min,5,0,2.112688e+05,0,0,7.913e-17,1.518327876903e+02,4.733308e-06,9.386953e-08,1.824008e-02,1.325455e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.9432823472e+01,1.703595679605e+02,4.662657015591e-01,5.001413e-06,resolved_min,5,0,1.999435e+05,0,0,3.989e-17,1.703595679605e+02,5.001413e-06,1.181392e-07,1.625621e-02,1.179688e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,8.9125093813e+01,1.911469775997e+02,4.662647295425e-01,5.284523e-06,resolved_min,5,0,1.892318e+05,0,0,4.739e-17,1.911469775979e+02,5.284523e-06,1.486744e-07,1.448813e-02,1.049752e-02,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.0000000000e+02,2.144708505578e+02,4.662638290467e-01,5.588841e-06,resolved_min,5,0,1.789280e+05,0,0,4.786e-17,2.144708505598e+02,5.588841e-06,1.870894e-07,1.291237e-02,9.339080e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.1220184543e+02,2.406406767173e+02,4.662630065739e-01,5.922659e-06,resolved_min,5,0,1.688431e+05,0,0,8.358e-17,2.406406767150e+02,5.922659e-06,2.354135e-07,1.150800e-02,8.306075e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.2589254118e+02,2.700037087495e+02,4.662622664055e-01,6.296535e-06,resolved_min,5,0,1.588175e+05,0,0,8.488e-17,2.700037087494e+02,6.296535e-06,2.961974e-07,1.025639e-02,7.384683e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.4125375446e+02,3.029495701963e+02,4.662616103754e-01,6.723365e-06,resolved_min,5,0,1.487350e+05,0,0,4.609e-17,3.029495701933e+02,6.723365e-06,3.726469e-07,9.140918e-03,6.562587e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.5848931925e+02,3.399154258008e+02,4.662610379412e-01,7.218335e-06,resolved_min,5,0,1.385361e+05,0,0,1.161e-16,3.399154258008e+02,7.218335e-06,4.687906e-07,8.146773e-03,5.828811e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.7782794100e+02,3.813917826780e+02,4.662605464524e-01,7.798713e-06,resolved_min,5,0,1.282263e+05,0,0,6.677e-17,3.813917826780e+02,7.798713e-06,5.896908e-07,7.260759e-03,5.173587e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.9952623150e+02,4.279289992252e+02,4.662601316063e-01,8.483441e-06,resolved_min,5,0,1.178767e+05,0,0,4.641e-17,4.279289992302e+02,8.483441e-06,7.417078e-07,6.471112e-03,4.588230e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.2387211386e+02,4.801445881178e+02,4.662597879827e-01,9.292444e-06,resolved_min,5,0,1.076143e+05,0,0,9.425e-17,4.801445881323e+02,9.292444e-06,9.328319e-07,5.767349e-03,4.065039e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.5118864315e+02,5.387314101870e+02,4.662595096576e-01,1.024553e-05,resolved_min,5,0,9.760358e+04,0,0,3.656e-17,5.387314101870e+02,1.024553e-05,1.173100e-06,5.140130e-03,3.597208e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,2.8183829313e+02,6.044668679810e+02,4.662592907165e-01,1.136070e-05,resolved_min,5,0,8.802275e+04,0,0,3.562e-17,6.044668679810e+02,1.136070e-05,1.475116e-06,4.581126e-03,3.178755e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.1622776602e+02,6.782232208432e+02,4.662591257546e-01,1.265188e-05,resolved_min,5,0,7.903967e+04,0,0,1.858e-16,6.782232208432e+02,1.265188e-05,1.854707e-06,4.082918e-03,2.804462e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.5481338923e+02,7.609791585689e+02,4.662590101690e-01,1.412599e-05,resolved_min,5,0,7.079150e+04,0,0,1.150e-16,7.609791585689e+02,1.412599e-05,2.331740e-06,3.638894e-03,2.469807e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,3.9810717055e+02,8.538327868297e+02,4.662589405025e-01,1.578009e-05,resolved_min,5,0,6.337100e+04,0,0,1.949e-16,8.538327868297e+02,1.578009e-05,2.931149e-06,3.243160e-03,2.170911e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,4.4668359215e+02,9.580161967684e+02,4.662589146799e-01,1.759934e-05,resolved_min,5,0,5.682032e+04,0,0,6.807e-17,9.580161967684e+02,1.759934e-05,3.684209e-06,2.890464e-03,1.904448e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.0118723363e+02,1.074911811925e+03,4.662589321909e-01,1.955730e-05,resolved_min,5,0,5.113180e+04,0,0,1.712e-16,1.074911811925e+03,1.955730e-05,4.630134e-06,2.576124e-03,1.667548e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,5.6234132519e+02,1.206070729059e+03,4.662589943040e-01,2.161937e-05,resolved_min,5,0,4.625481e+04,0,0,5.279e-17,1.206070729058e+03,2.161937e-05,5.818053e-06,2.295970e-03,1.457673e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,6.3095734448e+02,1.353233295357e+03,4.662591045056e-01,2.374907e-05,resolved_min,5,0,4.210692e+04,0,0,2.651e-17,1.353233295357e+03,2.374907e-05,7.309457e-06,2.046282e-03,1.272500e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.0794578438e+02,1.518352195874e+03,4.662592686388e-01,2.591521e-05,resolved_min,5,0,3.858738e+04,0,0,8.973e-17,1.518352195874e+03,2.591521e-05,9.181184e-06,1.823749e-03,1.109813e-03,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,7.9432823472e+02,1.703618355063e+03,4.662594954813e-01,2.809745e-05,resolved_min,5,0,3.559042e+04,0,0,3.333e-17,1.703618355063e+03,2.809745e-05,1.152904e-05,1.625416e-03,9.674535e-04,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,8.9125093813e+02,1.911489996786e+03,4.662597971384e-01,3.028830e-05,resolved_min,5,0,3.301604e+04,0,0,1.094e-16,1.911489996688e+03,3.028830e-05,1.447206e-05,1.448651e-03,8.433031e-04,1e-15,160
20260906-170036,8c0abbabe66776dd,C,free,isothermal,1.0000000000e+03,2.144725245566e+03,4.662601897690e-01,3.249170e-05,resolved_min,5,0,3.077709e+04,0,0,3.812e-17,2.144725245566e+03,3.249170e-05,1.815730e-05,1.291110e-03,7.353123e-04,1e-15,160
