case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,ki_signed,alpha_a,is_forward_decaying,eigval_real,eigval_imag,cond_P_equil,cond_Tcell
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,1,0.6000811517076258,-121.2619452742582,121.2619452742582,False,3.8018954516756834e+52,2.6014695809194247e+52,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,2,2.732181302921746,-82.71624857796282,82.71624857796282,False,-7.686841000790398e+35,3.335562721027578e+35,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,3,2.0976886107361007e-06,-81.79140036094627,81.79140036094627,False,3.3231798349259945e+35,-6.970996491162358e+29,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,5,3.0692617620473768,-71.69961826094986,71.69961826094986,False,-1.3728134058954735e+31,9.947034635873196e+29,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,6,0.28839009664479553,-61.3683339222165,61.3683339222165,False,4.3014300759372396e+26,1.2760638008270748e+26,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,0,1.8872788908114841,-47.31693139983719,47.31693139983719,False,-1.1029548256491454e+20,3.3679015981468975e+20,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,4,1.690370368073814,-39.3502367435259,39.3502367435259,False,-1.4661964810859394e+16,1.2203333825060373e+17,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,8,0.007187707509584501,-2.2268159946462127,2.2268159946462127,False,9.270062881185506,0.06663164805607358,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.5857142857142856,862008.8731577962,9,0.2223612336619387,2.1815506046053423,2.1815506046053423,True,0.11008754996827622,0.024890799959667812,2.556620785888976,1.888121755548032e+17
C2,Active DPL Baseline,1.6214285714285714,881423.4874181069,7,0.5880026035475675,-37.326128067847925,37.326128067847925,False,1.3510798882111488e+16,9007199254740992.0,2.555803944390597,7.037637778504001e+16
