family_id,case_id,case_name,Omega,omega_rad_s,branch_id,kr_a,kr_a_over_pi,ki_signed,alpha_a,is_pass_band,eigval_real,eigval_imag,cond_P_equil,cond_Tcell,solver_status
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.27979797979797977,152195.0012805493,3,1.448540566087395,0.4610847827238824,-1.1593162287205828e-06,1.1593162287205828e-06,True,0.12195158090577037,-0.9925372187226678,6.733245904416687e+17,2.1113394182461066e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.27979797979797977,152195.0012805493,4,1.4485407061151696,0.46108482729610745,-4.579596986928923e-06,4.579596986928923e-06,True,0.12195185903187476,0.9925406305610814,6.733245904416687e+17,2.1113394182461066e+17,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.29747474747474745,161810.20894267788,0,1.1535374297645035e-05,3.6718236797708154e-06,3.1808536711353868,3.1808536711353868,False,0.041550169793539427,-4.79296760720441e-07,8.037131127171827e+17,7.752301522125437e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.29747474747474745,161810.20894267788,1,2.8514619130500665e-07,9.076485170003808e-08,-3.341032359932077,3.341032359932077,False,28.248274043819787,-8.054887754535509e-06,8.037131127171827e+17,7.752301522125437e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.29747474747474745,161810.20894267788,2,1.4279366165848749e-05,4.545263419027987e-06,-2.7056229391420916,2.7056229391420916,False,14.96363522034789,0.0002136712264980609,8.037131127171827e+17,7.752301522125437e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.29747474747474745,161810.20894267788,3,1.5315854756875167,0.4875187984468404,6.365641060492186e-06,6.365641060492186e-06,True,0.039200554621546986,0.9992249923397055,8.037131127171827e+17,7.752301522125437e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.29747474747474745,161810.20894267788,4,1.5315836655293464,0.4875182222555992,1.4585890529798742e-06,1.4585890529798742e-06,True,0.03920255574527451,-0.9992298246395509,8.037131127171827e+17,7.752301522125437e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3151515151515151,171425.41660480644,0,1.2964825755614097e-05,4.126832210662202e-06,3.1802706809199175,3.1802706809199175,False,0.04157440019761032,-5.39004854486386e-07,9.488097945244087e+17,8.43657976262264e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3151515151515151,171425.41660480644,1,1.205072679822766e-06,3.835865475575803e-07,3.3617966936446493,3.3617966936446493,False,0.0346729063567448,-4.17833721805865e-08,9.488097945244087e+17,8.43657976262264e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3151515151515151,171425.41660480644,2,2.597971225262635e-05,8.269599250221126e-06,-2.6540894610803054,2.6540894610803054,False,14.212039546139565,0.00036922469801472114,9.488097945244087e+17,8.43657976262264e+16,CONVERGED
S5,S5_tauq_1ps,Fast Relaxation Lag (tau_q=1ps),0.3151515151515151,171425.41660480644,3,1.6135739487403502,0.5136165399726705,6.735253025303297e-07,6.735253025303297e-07,True,-0.04276454769656502,0.9990845041389694,9.488097945244087e+17,8.43657976262264e+16,CONVERGED
