figure,t_hat,T_published,T_phase5
fig5,0.877702484672475,0.9707634361871649,0.9676781930248166
fig5,0.8802839625685706,0.9703810330386399,0.9679516553555261
fig5,0.882865440464666,0.9704604636216563,0.9682228283751726
fig5,0.8854469183607615,0.9708072755279411,0.9684917306116267
fig5,0.888028396256857,0.9711529985895602,0.9687583813323161
fig5,0.8906098741529526,0.9712444749551372,0.9690227985842681
fig5,0.8931913520490481,0.9715940434507161,0.9692850009817184
fig5,0.8957728299451436,0.9719388277527812,0.969545007240816
fig5,0.8983543078412392,0.9720296797219874,0.9698028347946127
fig5,0.9009357857373346,0.9723865877712031,0.9700585022147039
fig5,0.9035172636334301,0.9727300205621883,0.9703120270294188
fig5,0.9060987415295256,0.9728204204370661,0.9705634268448244
fig5,0.9086802194256212,0.9731778173061798,0.9708127194789398
fig5,0.9112616973217167,0.9735035892957441,0.9710599222824505
fig5,0.9138431752178122,0.9735824304528031,0.9713050526052543
fig5,0.9164246531139078,0.9736537222367182,0.9715481272507631
fig5,0.9190061310100033,0.973971758564181,0.9717891636152236
fig5,0.9215876089060987,0.9719984832697645,0.97202817830974
fig5,0.9241690868021942,0.9723256331471521,0.9722651881720744
fig5,0.9267505646982898,0.9724313647926246,0.9725002095829867
fig5,0.9293320425943853,0.9727801339857262,0.9727332593139524
fig5,0.9319135204904808,0.9727785801922688,0.9729643535950662
fig5,0.9344949983865763,0.9731602228988339,0.9731935083008922
fig5,0.9370764762826719,0.9732473289146297,0.9734207397991276
fig5,0.9396579541787673,0.9735772090886073,0.9736460638326974
fig5,0.9422394320748628,0.9739122584308845,0.9738694964692127
fig5,0.9448209099709584,0.9740017906308271,0.9740910531949656
fig5,0.9474023878670539,0.974357732888266,0.9743107493029917
fig5,0.9499838657631494,0.9743605323262633,0.974528600660475
fig5,0.952565343659245,0.9747175031198698,0.9747446223829958
fig5,0.9551468215553405,0.9748167220970567,0.9749588294186804
fig5,0.9577282994514359,0.975147300845488,0.9751712370718993
fig5,0.9603097773475314,0.9751362804220561,0.9753818602825133
fig5,0.962891255243627,0.9755376636564754,0.9755907134865082
fig5,0.9654727331397225,0.9779065577010264,0.9757978118766704
fig5,0.968054211035818,0.9782466362228028,0.9760031695256242
fig5,0.9706356889319135,0.978354039463448,0.9762068012012594
fig5,0.9732171668280091,0.9786982248520709,0.9764087210801291
fig5,0.9757986447241046,0.9786982248520709,0.9766089433054461
fig5,0.9783801226202,0.9790431614380861,0.9768074820651245
fig5,0.9809616005162956,0.9791464103490106,0.9770043513174852
fig5,0.9835430784123911,0.979491599265054,0.97719956504763
fig5,0.9861245563084866,0.979490091475252,0.9773931368907033
fig5,0.9887060342045821,0.9798366319159757,0.9775850802057198
fig5,0.9912875121006777,0.9799271840954296,0.9777754089103654
fig5,0.9938689899967732,0.9799663346919221,0.9779641364585719
fig5,0.9964504678928686,0.9802812913245156,0.9781512757200437
fig5,1.0016134236850598,0.9806885505902441,0.9785208429867129
fig5,1.0041949015811553,0.9807366677831119,0.9787032970227745
fig5,1.0067763794772506,0.9780362774731134,0.978884215049981
fig5,1.0093578573733462,0.9790895886943485,0.9790636101633372
fig5,1.0119393352694417,0.9790917703334421,0.9792414945408758
fig5,1.0145208131655372,0.9794393060263112,0.9794178812499953
fig5,1.0171022910616327,0.9795110579252259,0.9795927823081325
fig5,1.0196837689577283,0.9798847826154908,0.9797662103864846
fig5,1.0222652468538238,0.9798816568047336,0.9799381775177343
fig5,1.0248467247499193,0.979876025883468,0.9801086960509426
fig5,1.0274282026460149,0.9802360891089781,0.980277777924694
fig5,1.0300096805421104,0.9803203846558577,0.9804454351467637
fig5,1.032591158438206,0.9806703003378567,0.9806116796455495
fig5,1.0351726363343015,0.980670300583012,0.9807765231201167
fig5,1.037754114230397,0.980990476830407,0.9809399770745832
fig5,1.0403355921264925,0.9810364418639397,0.9811020533062815
fig5,1.0429170700225878,0.9811121278052286,0.9812627632168762
fig5,1.0454985479186834,0.9814586312945772,0.9814221180046621
fig5,1.0480800258147789,0.9814595660749507,0.9815801292580651
fig5,1.0506615037108744,0.9838653089784846,0.9817368080823575
fig5,1.05324298160697,0.9838840857881224,0.9818921655767119
fig5,1.0558244595030655,0.9842145072233568,0.9820462127294537
fig5,1.058405937399161,0.9842204710363585,0.9821989603086072
fig5,1.0609874152952565,0.984570534481089,0.9823504194741062
fig5,1.063568893191352,0.9846155679226882,0.9825006006033967
fig5,1.0661503710874476,0.984662218384198,0.9826495146372263
fig5,1.0687318489835431,0.9850098619329389,0.982797172096116
fig5,1.0713133268796386,0.9850098619329389,0.9829435833980346
fig5,1.0738948047757342,0.9853381904398246,0.9830887590187479
fig5,1.0764762826718297,0.9853525438699936,0.9832327090544702
fig5,1.0790577605679252,0.9854575292857941,0.9833754440034979
fig5,1.0816392384640205,0.9854733727810651,0.9835169738278801
fig5,1.084220716360116,0.9858028359170967,0.9836573086835456
fig5,1.0868021942562116,0.9861192413984377,0.9837964584996826
fig5,1.0893836721523071,0.9861474764067921,0.9839344332020159
fig5,1.0919651500484027,0.9861473808486416,0.9840712425850864
fig5,1.0945466279444982,0.9841789789158211,0.9842068963288948
fig5,1.0971281058405937,0.9842542608079785,0.9843414043001876
fig5,1.0997095837366893,0.9842776965184052,0.9844747755548908
fig5,1.1022910616327848,0.9846132000099868,0.9846070202749158
fig5,1.1048725395288803,0.9846166270636288,0.9847381475328786
fig5,1.1074540174249758,0.9846169376756899,0.9848681665592943
fig5,1.1100354953210714,0.984960281336021,0.9849970867047009
fig5,1.112616973217167,0.9850359853432464,0.985124917255804
fig5,1.1151984511132624,0.9850672754143935,0.9852516672154821
fig5,1.117779929009358,0.9854030958231721,0.9853773458848702
fig5,1.1203614069054533,0.9854049590106149,0.9855019617423038
fig5,1.1229428848015488,0.9854027874121077,0.9856255239343372
fig5,1.1255243626976443,0.9857506392756111,0.985748041341456
fig5,1.1281058405937399,0.9857857782882125,0.9858695226733019
fig5,1.1306873184898354,0.9858421523719264,0.9859899764753628
fig5,1.133268796385931,0.9861914139301564,0.9861094113890504
fig5,1.1358502742820265,0.9882161831138258,0.9862278359440795
fig5,1.138431752178122,0.9885239748914862,0.9863452588823317
fig5,1.1410132300742175,0.9885202761618179,0.9864616881650468
fig5,1.143594707970313,0.9886051005907893,0.9865771322760739
fig5,1.1461761858664086,0.9886136761102848,0.9866915995415069
fig5,1.148757663762504,0.9889567153788583,0.9868050981377585
fig5,1.1513391416585996,0.9889540049530219,0.9869176358813379
fig5,1.1539206195546952,0.9889494458937065,0.9870292211914691
fig5,1.1565020974507905,0.989296564965048,0.9871398620012541
fig5,1.159083575346886,0.9893010665171492,0.9872495660012044
fig5,1.1616650532429815,0.9893937159967321,0.9873583412988934
fig5,1.164246531139077,0.989395996644761,0.9874661955194228
fig5,1.1668280090351726,0.9897403928498079,0.9875731362106431
fig5,1.1694094869312681,0.9897384030794243,0.9876791713421303
fig5,1.1719909648273636,0.9897376245714653,0.9877843085154965
fig5,1.1745724427234592,0.9900681797137783,0.9878885550428192
fig5,1.1771539206195547,0.9900911320828514,0.9879919184248971
fig5,1.1797353985156502,0.9881037308664611,0.9880944060901167
fig5,1.1823168764117458,0.9881242415191412,0.9881960257491577
fig5,1.1848983543078413,0.988198189338185,0.9882967839331247
fig5,1.1874798322039368,0.9882188041452808,0.9883966885836917
fig5,1.1900613101000324,0.9885639028287518,0.9884957464413756
fig5,1.1926427879961279,0.9885595331237576,0.988593964945152
fig5,1.1952242658922232,0.9885620244028397,0.9886913506395247
fig5,1.1978057437883187,0.988557357873058,0.9887879110637103
fig5,1.2029686995805098,0.9889080592444989,0.9889785827632519
fig5,1.2055501774766053,0.9889773827456398,0.9890727076586863
fig5,1.2081316553727008,0.9889952191946494,0.9891660348349758
fig5,1.2107131332687964,0.9893494245125208,0.9892585701615805
fig5,1.213294611164892,0.9893522283606133,0.9893503209214239
fig5,1.2158760890609874,0.9893491124260355,0.9894412934506152
fig5,1.218457566957083,0.9893516012419191,0.9895314942248393
fig5,1.2210390448531785,0.9893750902006061,0.9896209298630603
fig5,1.223620522749274,0.991723957616623,0.9897096066967579
fig5,1.2262020006453695,0.9917620961212514,0.9897975311525142
fig5,1.228783478541465,0.9917681906489155,0.9898847096806501
fig5,1.2313649564375606,0.9921092430016111,0.9899711484412931
fig5,1.233946434333656,0.9924391070510372,0.9900568533285912
fig5,1.2365279122297514,0.9924619460293012,0.9901418310958101
fig5,1.239109390125847,0.9924656868597956,0.9902260876285547
fig5,1.2416908680219425,0.992476116170578,0.9903096286950106
fig5,1.244272345918038,0.9924745653227108,0.9903924606477303
fig5,1.2468538238141336,0.9924773387083052,0.9904745894069767
fig5,1.249435301710229,0.9925572501412154,0.9905560208046593
fig5,1.2520167796063246,0.9925572501412154,0.9906367608958979
fig5,1.2545982575024202,0.992570259012227,0.9907168152254304
fig5,1.2571797353985157,0.992897856750818,0.9907961894795487
fig5,1.2597612132946112,0.9929059149261399,0.9908748898945688
fig5,1.2623426911907067,0.9929025113504352,0.9909529217504119
fig5,1.2649241690868023,0.9909327387588257,0.99103029070407
fig5,1.2675056469828978,0.9909336067707109,0.9911070024809947
fig5,1.2700871248789933,0.9909285747565577,0.9911830624198763
fig5,1.2726686027750886,0.9912646164263206,0.9912584761691079
fig5,1.2752500806711842,0.9912794556807842,0.9913332491007965
fig5,1.2778315585672797,0.9913108526089296,0.991407386555331
fig5,1.2804130364633752,0.9913694172839707,0.9914808941163258
fig5,1.2829945143594708,0.9913685380616388,0.9915537767152707
fig5,1.2855759922555663,0.9917147348606525,0.9916260401026742
fig5,1.2881574701516618,0.9917141082461949,0.9916976889548275
fig5,1.2907389480477574,0.9917162864550382,0.9917687288006245
fig5,1.2933204259438529,0.991714115589297,0.9918391647604743
fig5,1.2959019038399484,0.991716597555483,0.9919090017797959
fig5,1.298483381736044,0.9917156662076836,0.991978244910706
fig5,1.3010648596321395,0.9920482761176515,0.9920468993997887
fig5,1.303646337528235,0.9920611100009922,0.9921149699739609
fig5,1.3062278154243305,0.9920910894047155,0.9921824614822798
fig5,1.3088092933204258,0.9933465740869792,0.9922493790895783
fig5,1.3113907712165214,0.9933614287435706,0.9923157275387604
fig5,1.313972249112617,0.9936895267325163,0.9923815115286125
fig5,1.3165537270087124,0.9936940268671037,0.9924467356012077
fig5,1.319135204904808,0.993688971851281,0.9925114052681681
fig5,1.3217166828009035,0.9944472419681506,0.9925755242748471
fig5,1.324298160696999,0.9944472419681506,0.9926390980316803
fig5,1.3268796385930945,0.9944745905108329,0.9927021305022933
fig5,1.32946111648919,0.994479517241885,0.992764626588967
fig5,1.3320425943852856,0.9944780519535019,0.9928265906325426
fig5,1.3346240722813811,0.9945034287901864,0.9928880274657592
fig5,1.3372055501774767,0.9945833530571992,0.9929489413927514
fig5,1.3397870280735722,0.9945833530571992,0.9930093366566246
fig5,1.3423685059696677,0.9945767258382643,0.9930692178681699
fig5,1.3449499838657633,0.9946021185365039,0.9931285891316344
fig5,1.3475314617618586,0.9949369824998868,0.9931874547640974
fig5,1.350112939657954,0.9949130407907527,0.9932458193833705
fig5,1.3526944175540496,0.9932938856015778,0.9933036866408511
fig5,1.3552758954501452,0.9932938856015778,0.9933610614989183
fig5,1.3578573733462407,0.9932932633976069,0.9934179476249962
fig5,1.3604388512423362,0.9932941969491055,0.993474348907385
fig5,1.3630203291384317,0.9932929537653947,0.9935302700312287
fig5,1.3656018070345273,0.9932929537653947,0.993585714668443
fig5,1.3681832849306228,0.9936346201587185,0.9936406870131462
fig5,1.3707647628267183,0.9936429300142828,0.9936951908794173
fig5,1.3733462407228139,0.9936445321060705,0.9937492305892102
fig5,1.3759277186189094,0.9936846575686059,0.9938028095298714
fig5,1.378509196515005,0.9937336507537382,0.9938559320303115
fig5,1.3810906744111004,0.9937336507537382,0.993908601724123
fig5,1.383672152307196,0.9937429996667158,0.9939608226180783
fig5,1.3862536302032913,0.9940803572952699,0.9940125985072699
fig5,1.3888351080993868,0.9940825303566254,0.9940639327348514
fig5,1.3914165859954823,0.9940825303566254,0.9941148296578581
fig5,1.3939980638915779,0.9957877617948382,0.9941652925672967
fig5,1.3965795417876734,0.995777884433585,0.9942153252278157
fig5,1.4017424975798645,0.9961402025377653,0.9943141144741227
fig5,1.40432397547596,0.9961498509144893,0.9943628781380516
fig5,1.4069054533720555,0.9961498509144893,0.9944112261095825
fig5,1.409486931268151,0.9961496821094732,0.9944591616011919
fig5,1.4120684091642466,0.9962233987335201,0.9945066882311727
fig5,1.4146498870603421,0.9962666590967395,0.994553809690397
fig5,1.4172313649564376,0.9962666590967395,0.9946005289397337
fig5,1.4198128428525332,0.9962658251150558,0.9946468498748022
fig5,1.4223943207486285,0.9962679691880945,0.99469277553269
fig5,1.424975798644724,0.9966161726845488,0.9947383092329868
fig5,1.4275572765408195,0.9966161726845488,0.9947834546189167
fig5,1.430138754436915,0.9966130259535926,0.9948282146585484
fig5,1.4327202323330106,0.9966126018941779,0.9948725928428958
fig5,1.4353017102291061,0.9966145047898833,0.9949165922415542
fig5,1.4378831881252017,0.9948771856389962,0.9949602161898118
fig5,1.4404646660212972,0.994870551444474,0.9950034677550481
fig5,1.4430461439173927,0.9948733503817222,0.9950463500883882
fig5,1.4456276218134883,0.9948714845041178,0.9950888663571484
fig5,1.4482090997095838,0.9948717948717949,0.9951310199001682
fig5,1.4507905776056793,0.9948717948717949,0.9951728133289247
fig5,1.4533720555017748,0.995211711011264,0.9952142500176537
fig5,1.4559535333978704,0.9952209843547429,0.9952553329401541
fig5,1.458535011293966,0.9952209843547429,0.9952960650934893
fig5,1.4611164891900612,0.9952241620073787,0.9953364493183923
fig5,1.4636979670861567,0.9952648593049739,0.9953764888470605
fig5,1.4662794449822523,0.995306976566299,0.9954161861524904
fig5,1.4688609228783478,0.995309315985049,0.9954555445197738
fig5,1.4714424007744433,0.9953129759211803,0.995494566800314
fig5,1.4740238786705389,0.9953123711493512,0.9955332557406771
fig5,1.4766053565666344,0.9956607495069033,0.9955716142656847
fig5,1.47918683446273,0.9956632561141634,0.9956096448021343
fig5,1.4817683123588254,0.9974640743871512,0.9956473506136563
fig5,1.484349790254921,0.9974640743871512,0.9956847343370708
fig5,1.4869312681510165,0.9974640743871512,0.995721798663129
fig5,1.489512746047112,0.9974640743871512,0.9957585461465484
fig5,1.4920942239432076,0.9974640743871512,0.9957949795523113
fig5,1.494675701839303,0.9974640743871512,0.9958311016585453
fig5,1.4972571797353986,0.9974640743871512,0.9958669153176007
fig5,1.499838657631494,0.9978410703107059,0.9959024223487167
fig5,1.5024201355275895,0.9978348395433307,0.9959376263648225
fig5,1.505001613423685,0.9978348395433307,0.995972529093811
fig5,1.5075830913197805,0.9978348395433307,0.9960071337479723
fig5,1.510164569215876,0.9978348395433307,0.996041442382015
fig5,1.5127460471119716,0.9978515093398614,0.9960754578731275
fig5,1.5153275250080671,0.997907766952546,0.9961091822872312
fig5,1.5179090029041626,0.9979532412886258,0.9961426185421209
fig5,1.5204904808002582,0.9979532412886258,0.9961757686959027
fig5,1.5230719586963537,0.9961003377070068,0.9962086355061222
fig5,1.5256534365924492,0.9960994213787064,0.9962412212304199
fig5,1.5282349144885448,0.9961011591148577,0.9962735282972405
fig5,1.5308163923846403,0.9961011591148577,0.9963055590571899
fig5,1.5333978702807358,0.9961180408084723,0.996337315860484
fig5,1.5359793481768311,0.9964490804624583,0.9963688007518461
fig5,1.5385608260729267,0.9967683418062616,0.9964000165215474
fig5,1.5411423039690222,0.9967715145852798,0.9964309651065523
fig5,1.5437237818651177,0.996770771003701,0.996461649195764
fig5,1.5463052597612132,0.996770771003701,0.9964920705455133
fig5,1.5488867376573088,0.9964497041420117,0.9965222316316105
fig5,1.5514682155534043,0.9964546975257782,0.9965521347563002
fig5,1.5540496934494998,0.9964521929578953,0.9965817817565994
fig5,1.5566311713455954,0.9967998811388318,0.9966111752121213
fig5,1.559212649241691,0.9968012091882037,0.9966403171387997
fig5,1.5617941271377864,0.9968012091882037,0.9966692096565173
fig5,1.564375605033882,0.9968094544329864,0.996697854638683
fig5,1.5669570829299775,0.9986922299810163,0.9967262546670672
fig5,1.569538560826073,0.9986786587771204,0.9967544115308353
fig5,1.5721200387221685,0.9986786587771204,0.9967823273498236
fig5,1.5747015166182639,0.9986786587771204,0.9968100042726713
fig5,1.5772829945143594,0.9986786587771204,0.9968374440482023
fig5,1.579864472410455,0.9986789743589743,0.9968646490798647
fig5,1.5824459503065504,0.9987271214038667,0.9968916209593939
fig5,1.585027428202646,0.9987741196532406,0.9969183622739761
fig5,1.5876089060987415,0.998799925212578,0.9969448742752582
fig5,1.590190383994837,0.9987955292570677,0.9969711591830275
fig5,1.5927718618909326,0.9987955292570677,0.9969972192763001
fig5,1.595353339787028,0.9987843722801834,0.99702305573331
fig5,1.5979348176831236,0.9987918144639929,0.9970486713254403
fig5,1.6030977734753147,0.9987911824576094,0.9970992455652572
fig5,1.6056792513714102,0.9991604513034951,0.9971242085464447
fig5,1.6082607292675057,0.9991346315264071,0.9971489572418359
fig5,1.6108422071636013,0.9972317765400178,0.9971734942273888
fig5,1.6134236850596966,0.9972311209939823,0.9971978209851939
fig5,1.616005162955792,0.9972380380417661,0.9972219391469604
fig5,1.6185866408518876,0.9972380380417661,0.9972458507039933
fig5,1.6211681187479832,0.9972352149275225,0.9972695572779973
fig5,1.6237495966440787,0.9972355453018436,0.9972930608878472
fig5,1.6263310745401742,0.9972380395034663,0.9973163630212074
fig5,1.6289125524362698,0.9972417697969749,0.9973394653234422
fig5,1.6314940303323653,0.9972361719224785,0.9973623696233559
fig5,1.6340755082284608,0.9972386587771203,0.9973850778721598
fig5,1.6366569861245563,0.9972392780507742,0.9974075911897631
fig5,1.6392384640206519,0.9972392780507742,0.9974299116317316
fig5,1.6418199419167474,0.9972330412203829,0.9974520405245502
fig5,1.644401419812843,0.9972377262066296,0.9974739800175091
fig5,1.6469828977089385,0.997238348653443,0.9974957311796165
fig5,1.6495643756050338,0.9972380350975668,0.9975172959723964
fig5,1.6521458535011293,0.999523869832104,0.9975386759196372
fig5,1.6547273313972248,0.9995240787786599,0.9975598723875363
fig5,1.6573088092933204,0.9995208790306407,0.9975808871629508
fig5,1.659890287189416,0.9995208790306407,0.9976017217765799
fig5,1.6624717650855114,0.9995208790306407,0.9976223776687213
fig5,1.665053242981607,0.9995208790306407,0.9976428565302448
fig5,1.6676347208777025,0.9995180717813854,0.997663159396827
fig5,1.670216198773798,0.9995517161014629,0.997683288381334
fig5,1.6727976766698935,0.9995780538430559,0.9977032446491259
fig5,1.675379154565989,0.9996395456927447,0.9977230297489834
fig5,1.6779606324620846,0.9996381502087108,0.997742645069652
fig5,1.6805421103581801,0.9996381502087108,0.9977620921357928
fig5,1.6831235882542757,0.9996381502087108,0.9977813723279017
fig5,1.6857050661503712,0.9996381502087108,0.9978004872533732
fig5,1.6882865440464665,0.9996381502087108,0.9978194379870375
fig5,1.690868021942562,0.9996381502087108,0.9978382263258874
fig5,1.6934494998386576,0.999644410347289,0.997856853304264
fig5,1.696030977734753,0.9972825623988414,0.9978753204238842
fig5,1.6986124556308486,0.9972850872427089,0.9978936290685203
fig5,1.7011939335269441,0.9972837979726614,0.997911780557009
fig5,1.7037754114230397,0.9976284584980237,0.9979297763620123
fig5,1.7063568893191352,0.9976331360946745,0.9979476175811941
fig5,1.7089383672152307,0.9976331360946745,0.997965305912631
fig5,1.7115198451113263,0.9976329425336747,0.9979828422194796
fig5,1.7141013230074218,0.9976329425336747,0.9980002278689684
fig5,1.7166828009035173,0.9976329425336747,0.9980174644997911
fig5,1.7192642787996129,0.9976272775206514,0.9980345529596566
fig5,1.7218457566957084,0.9976296278971863,0.9980514948947077
fig5,1.724427234591804,0.9976331360946745,0.9980682913566845
fig5,1.7270087124878992,0.9976331360946745,0.998084943417163
fig5,1.7295901903839948,0.9976354702799854,0.9981014528248073
fig5,1.7321716682800903,0.9976331360946745,0.998117820061403
fig5,1.7347531461761858,0.9976304128784784,0.9981340469190241
fig5,1.7373346240722813,0.9976443674668526,0.9981501344868073
fig5,1.7399161019683769,1.000002214920368,0.9981660837950932
fig5,1.7424975798644724,1.000002214920368,0.9981818961605043
fig5,1.745079057760568,1.000002214920368,0.9981975727399097
fig5,1.7476605356566635,1.000002214920368,0.9982131146758924
fig5,1.750242013552759,1.000002214920368,0.9982285231472852
fig5,1.7528234914488545,1.000002214920368,0.998243799183878
fig5,1.75540496934495,1.000003652567755,0.9982589439898653
fig5,1.7579864472410456,1.000002214920368,0.998273958767016
fig5,1.760567925137141,1.0003639384969212,0.9982888446009301
fig5,1.7631494030332364,1.0003639384969212,0.9983036023578635
fig5,1.765730880929332,1.0003617532722728,0.9983182334784445
fig5,1.7683123588254275,1.0003617532722728,0.9983327387340759
fig5,1.770893836721523,1.0003617532722728,0.9983471193256983
fig5,1.7734753146176185,1.0003617532722728,0.9983613765336744
fig5,1.776056792513714,1.0003617532722728,0.9983755113333976
fig5,1.7786382704098096,1.0003617532722728,0.9983895242073617
fig5,1.7812197483059051,0.997637822953893,0.9984034170588028
fig5,1.7838012262020007,0.9976331360946745,0.9984171904414614
fig5,1.7863827040980962,0.9976331360946745,0.9984308452875158
fig5,1.7889641819941917,0.9976331360946745,0.9984443828944686
fig5,1.7915456598902872,0.9976321663864209,0.9984578038607801
fig5,1.7941271377863828,0.9976327485923979,0.9984711098566653
fig5,1.7967086156824783,0.9976333296556743,0.9984843012569835
fig5,1.8018715714746691,0.9976411986918927,0.9985103449196933
fig5,1.8044530493707647,0.9976753272935489,0.9985231990349579
fig5,1.8070345272668602,0.9976772443179454,0.9985359427601121
fig5,1.8096160051629557,0.9976763407532638,0.9985485767955768
fig5,1.8121974830590513,0.9976768282026316,0.9985611022214333
fig5,1.8147789609551468,0.9976750884443192,0.9985735198339325
fig5,1.8173604388512423,0.9976762495079446,0.9985858308920691
fig5,1.8199419167473379,0.9976762495079446,0.9985980359659514
fig5,1.8225233946434334,0.9976841935777736,0.9986101361154518
fig5,1.825104872539529,1.0004720168976964,0.9986221320794082
fig5,1.8276863504356244,1.0004773259652708,0.9986340248837347
fig5,1.83026782833172,1.0004773259652708,0.9986458155770681
fig5,1.8328493062278155,1.0004773259652708,0.9986575046668091
fig5,1.835430784123911,1.0004773259652708,0.9986690931384463
fig5,1.8380122620200066,1.000479068218095,0.998680582208368
fig5,1.8405937399161019,1.000472193350751,0.9986919722340448
fig5,1.8431752178121974,1.0004772090018395,0.9987032644592406
fig5,1.845756695708293,1.0005119789328019,0.9987144592541816
fig5,1.8483381736043885,1.0008402710080206,0.9987255580388029
fig5,1.850919651500484,1.0008402710080206,0.9987365609962955
fig5,1.8535011293965795,1.0008402710080206,0.9987474697038481
fig5,1.856082607292675,1.0008402710080206,0.9987582843400906
fig5,1.8586640851887706,1.0008402710080206,0.9987690059183234
fig5,1.861245563084866,1.0008402710080206,0.9987796351187058
fig5,1.8638270409809616,1.0008327232591618,0.9987901731490494
fig5,1.8664085188770572,1.0004916658162673,0.9988006203408153
fig5,1.8689899967731527,0.9980265766781484,0.9988109773427104
fig5,1.8715714746692482,0.9980281304205088,0.9988212455774211
fig5,1.8741529525653438,0.9980265766781484,0.9988314254028658
fig5,1.8767344304614393,0.9980265766781484,0.9988415175009029
fig5,1.8793159083575346,0.9980270957254602,0.9988515227209405
fig5,1.8818973862536301,0.9980270957254602,0.9988614417846564
fig5,1.8844788641497257,0.9980281297437963,0.9988712754453298
fig5,1.8870603420458212,0.9980281297437963,0.9988810245773618
fig5,1.8896418199419167,0.9980265753140247,0.9988906898783771
fig5,1.8922232978380122,0.9980265766781484,0.9989002717658748
fig5,1.8948047757341078,0.9980265766781484,0.9989097711969955
fig5,1.8973862536302033,0.9980265766781484,0.9989191889276343
fig5,1.8999677315262988,0.9980270957254602,0.9989285254349867
fig5,1.9025492094223944,0.9980276134122288,0.9989377815784546
fig5,1.90513068731849,0.9980281297437963,0.9989469582081494
fig5,1.9077121652145854,0.9980281297437963,0.998956055592805
fig5,1.910293643110681,1.0008395863501396,0.9989650748017371
fig5,1.9128751210067765,1.0008482321850887,0.9989740163059163
fig5,1.9154565989028718,1.0008505674970842,0.9989828807306649
fig5,1.9180380767989673,1.0008505674970842,0.9989916687825244
fig5,1.9206195546950628,1.0008505674970842,0.9990003812507473
fig5,1.9232010325911584,1.0008505674970842,0.9990090186109781
fig5,1.925782510487254,1.0008505674970842,0.9990175816778761
fig5,1.9283639883833494,1.0008505674970842,0.9990260707349949
fig5,1.930945466279445,1.0008505674970842,0.9990344870702933
fig5,1.9335269441755405,1.0008505674970842,0.9990428305598138
fig5,1.936108422071636,1.0008505674970842,0.9990511022084541
fig5,1.9386898999677316,1.0008505674970842,0.9990593026489345
fig5,1.941271377863827,1.0008505674970842,0.9990674324882085
fig5,1.9438528557599226,1.0008505674970842,0.999075492543317
fig5,1.9464343336560181,1.0012003260561981,0.9990834826844357
fig5,1.9490158115521137,1.001210067330656,0.9990914041065689
fig5,1.9515972894482092,1.0012270042461835,0.9990992574150024
fig5,1.9541787673443045,0.9989074356390446,0.9991070428877706
fig5,1.9567602452404,0.9980270970806613,0.9991147613545031
fig5,1.9593417231364956,0.9980276134122288,0.999122413393279
fig5,1.961923201032591,0.9980270964039489,0.9991299994671148
fig5,1.9645046789286866,0.9988724884582871,0.9991375202511341
fig5,1.9670861568247822,0.9988950805231611,0.9991449759111137
fig5,1.9696676347208777,0.9988950805231611,0.9991523675153375
