tau_q_or_tag,t_hat,T_or_spread_B1,T_or_spread_B105
spread,0.28429824561403505,8.182343691487404e-13,0.008774361629548921
spread,0.28679197994987465,8.959499808725013e-14,0.008457504316168873
spread,0.28928571428571426,1.5976109324356003e-13,0.008143561674260336
spread,0.29177944862155386,7.220890552162018e-13,0.007832661897066884
spread,0.29427318295739346,4.874989301129062e-13,0.007524923395691441
spread,0.29676691729323307,4.654054919228656e-13,0.007220455251983449
spread,0.29926065162907267,5.329070518200751e-13,0.0069193576665167456
spread,0.3017543859649123,6.008527009271347e-13,0.006621722372835537
spread,0.3042481203007519,3.801403636316536e-13,0.006327633053250903
spread,0.3067418546365915,6.432632204678157e-13,0.006037165721210602
spread,0.3092355889724311,7.831513215705854e-13,0.005750389110682708
spread,0.31172932330827063,7.843725668976731e-13,0.0054673650175809385
spread,0.31422305764411024,1.0927925231385416e-12,0.005188148668414327
spread,0.31671679197994984,7.285283487590277e-13,0.0049127890366131854
spread,0.31921052631578944,4.567457523307894e-13,0.004641329163542318
spread,0.32170426065162905,6.279421427279885e-13,0.004373806476689945
spread,0.32419799498746865,1.7208456881689926e-13,0.004110253057344693
spread,0.32669172932330826,3.951283744640932e-13,0.003850695946750582
spread,0.32918546365914786,7.267519919196275e-13,0.0035951573952911486
spread,0.33167919799498746,7.758238496080594e-13,0.0033436551293710703
spread,0.33417293233082707,6.764588889041079e-13,0.003096202587014485
spread,0.33666666666666667,1.403988036940973e-12,0.0028528091622703755
spread,0.3391604010025062,7.248646127777647e-13,0.002753674044337462
spread,0.3416541353383458,4.332090242087361e-13,0.002729497183707408
spread,0.3441478696741854,7.37410132956029e-13,0.0027048036363104266
spread,0.34664160401002503,3.1818991885756986e-13,0.002679637346833519
spread,0.34913533834586463,6.692424392440444e-13,0.0026540401718281315
spread,0.35162907268170424,5.800915303666443e-13,0.0026280519639952926
spread,0.35412280701754384,4.618527782440651e-13,0.0026017106557914005
spread,0.35661654135338344,1.8678392166293634e-12,0.0025750523409804327
spread,0.35911027568922305,1.7953416531213406e-12,0.0025481113606159456
spread,0.36160401002506265,1.2778667013435552e-12,0.002520920359241674
spread,0.36409774436090225,8.956169139651138e-13,0.0024935103833465533
spread,0.36659147869674186,1.411981642718274e-12,0.002465910917764602
spread,0.3690852130325814,2.192468429029759e-12,0.0024381499839774
spread,0.371578947368421,2.0516921495072893e-12,0.002541374071383329
spread,0.3740726817042606,9.812151091637134e-13,0.0026968939246403423
spread,0.3765664160401002,8.523182160047327e-13,0.002848513799361019
spread,0.3790601503759398,1.2705392293810291e-12,0.0029962885901169134
spread,0.3815538847117794,5.785372181321691e-13,0.0031402732587547666
spread,0.384047619047619,7.143174940438257e-13,0.003280522784551154
spread,0.38654135338345863,1.5617507287402077e-12,0.0034170921482326033
spread,0.38903508771929823,1.5188961199896767e-12,0.003550036259559297
spread,0.39152882205513784,9.952039192739903e-13,0.0036794099419508175
spread,0.39402255639097744,9.980904991380157e-13,0.0038052678942789298
spread,0.39651629072681704,1.7582602040988604e-12,0.0039276646539793125
spread,0.3990100250626566,1.1765033391952784e-12,0.004046654567645858
spread,0.4015037593984962,1.134425886561985e-12,0.004162291766857007
spread,0.4039974937343358,6.639133687258436e-13,0.004274630123181966
spread,0.4064912280701754,1.5519807661235063e-12,0.004383723254706595
spread,0.408984962406015,2.00450767096072e-12,0.004489624466986197
spread,0.4114786967418546,1.3300471835009375e-12,0.004592386753679234
spread,0.4139724310776942,1.4688250615790821e-12,0.0046920627731387166
spread,0.4164661654135338,9.451328608633958e-13,0.00478870481540572
spread,0.4189598997493734,1.0655920590352252e-12,0.0048823647932646486
spread,0.421453634085213,1.9244605908852463e-12,0.004973094233826747
spread,0.42394736842105263,2.4709123636057484e-12,0.0050609442454210285
spread,0.4264411027568922,2.4724666758402236e-13,0.005145965505188088
spread,0.4289348370927318,1.4778178680785459e-12,0.005228208262346823
spread,0.4314285714285714,2.4771296125436493e-12,0.005307722308688145
spread,0.433922305764411,9.517941990111467e-13,0.005384556965360776
spread,0.4364160401002506,3.816946758661288e-12,0.005458761096600484
spread,0.4389097744360902,2.4199531267754537e-12,0.005530383062527067
spread,0.4414035087719298,1.8056667272503546e-12,0.0055994707315547565
spread,0.4438972431077694,1.6646684031229597e-12,0.005666071488591329
spread,0.446390977443609,5.695444116327053e-13,0.005730232190327089
spread,0.4488847117794486,1.628364110217717e-12,0.00579199917589901
spread,0.4513784461152882,2.850164548817702e-12,0.005851418281905163
spread,0.4538721804511278,8.846257060213247e-13,0.005908534807510302
spread,0.45636591478696736,2.0706769632283795e-12,0.005963393498878089
spread,0.45885964912280697,2.25297558387183e-12,0.006016038609356733
spread,0.46135338345864657,9.314771176605063e-13,0.006066513804963591
spread,0.4638471177944862,1.078692690725802e-12,0.006114862251699549
spread,0.4663408521303258,3.5476066528872252e-12,0.006161126542094442
spread,0.4688345864661654,2.7523539003482256e-12,0.006205348728001048
spread,0.471328320802005,6.010747455320598e-13,0.0062475703150364215
spread,0.4738220551378446,3.0063729283824614e-12,0.006287832269628257
spread,0.4763157894736842,1.3746781490908688e-12,0.006326174984565891
spread,0.4788095238095238,1.025068918636407e-12,0.006362638330803527
spread,0.4813032581453634,2.3037127760972e-12,0.006397261593243053
spread,0.483796992481203,5.378031353586721e-12,0.006430083545073018
spread,0.48629072681704255,2.7956525983086067e-12,0.006461142382967688
spread,0.48878446115288215,9.412470802772077e-13,0.006490475775645654
spread,0.49127819548872176,2.76534350973634e-12,0.006518120826069174
spread,0.49377192982456136,2.112754415861673e-13,0.0065441141158721905
spread,0.49626566416040097,2.1825874441105952e-12,0.00656849166051543
spread,0.49875939849624057,4.3399728255621994e-12,0.00659128894566674
spread,0.5012531328320802,8.243405957841787e-13,0.006612540933352284
spread,0.5037468671679197,3.2946978478776145e-12,0.0066322820343687194
spread,0.5062406015037594,2.1616042289451798e-12,0.006650546118662559
spread,0.5087343358395989,2.037814361699475e-12,0.006667366571314504
spread,0.5112280701754386,9.707790127322369e-13,0.006682776194951501
spread,0.5137218045112781,1.6998624730035772e-12,0.006696807309913844
spread,0.5162155388471178,2.868483228724017e-12,0.006709491719479099
spread,0.5187092731829573,3.6032288264209456e-12,0.006720860681029728
spread,0.521203007518797,1.7503776206240218e-12,0.0067309449814110245
spread,0.5236967418546365,5.951461545805614e-12,0.0067397748794327805
spread,0.5261904761904762,8.268941087408166e-13,0.006747380139695225
spread,0.5286842105263158,4.126032848716932e-12,0.006753790021027162
spread,0.5311779448621553,1.680877659282487e-12,0.006759033302282558
spread,0.533671679197995,2.141176125292077e-12,0.006763138279707759
spread,0.5361654135338345,2.6636470806806756e-12,0.006766132748982523
spread,0.5386591478696742,2.567501766748137e-12,0.006768044039705212
spread,0.5411528822055137,1.7615908731727359e-12,0.006768899005654472
spread,0.5436466165413534,1.9163559628054827e-12,0.006768724032123918
spread,0.5461403508771929,1.8203216711754067e-12,0.006767545051140855
spread,0.5486340852130326,1.5127898933542383e-12,0.006765387521720623
spread,0.5511278195488721,7.698286452750835e-13,0.0067622764556790615
spread,0.5536215538847118,2.442379631872882e-12,0.0067582364272091855
spread,0.5561152882205513,2.2556401191309305e-12,0.006753291545445794
spread,0.5586090225563909,1.3711254354120683e-12,0.0067474655023300745
spread,0.5611027568922305,1.1568523916594131e-12,0.0067407815594410225
spread,0.5635964912280701,2.0725643423702422e-12,0.0067332625510651
spread,0.5660902255639098,2.5439650386260837e-12,0.006724930859476785
spread,0.5685839598997493,4.4816372835043694e-12,0.006715808494300424
spread,0.571077694235589,1.7934542739794779e-12,0.006705917041418208
spread,0.5735714285714285,1.9712009802219654e-12,0.006695277659264032
spread,0.5760651629072682,3.726463582154338e-12,0.006683911124789055
spread,0.5785588972431077,3.1651348209038588e-12,0.006671837839398065
spread,0.5810526315789474,3.0233593406592263e-12,0.006659077779931466
spread,0.5835463659147869,2.183586644832758e-12,0.006645650553219307
spread,0.5860401002506265,1.042721464727947e-12,0.006631575394710043
spread,0.5885338345864661,5.475619957451272e-12,0.006616871176167383
spread,0.5910275689223057,2.9394264799975645e-12,0.006601556351039317
spread,0.5935213032581453,3.5454972291404374e-12,0.0065856490780193955
spread,0.5960150375939849,6.189049273075398e-12,0.006569167113802621
spread,0.5985087719298245,2.4236168627567167e-12,0.006552127872631708
spread,0.6010025062656641,6.4650507169972116e-12,0.0065345484264984766
spread,0.6034962406015038,3.4634517476206383e-12,0.006516445497125822
spread,0.6059899749373433,4.463540648202979e-12,0.0064978354991827025
spread,0.608483709273183,3.5030867095997564e-12,0.006478734474438919
spread,0.6109774436090225,2.1758150836603818e-12,0.006459158153343747
spread,0.6134711779448622,3.5071945347908695e-12,0.006439121951287485
spread,0.6159649122807017,5.4287685458120905e-12,0.006418640971046274
spread,0.6184586466165413,4.604761016935299e-12,0.006397729999128243
spread,0.6209523809523809,3.950617610826157e-12,0.00637640349885904
spread,0.6234461152882205,6.055267398608066e-12,0.006354675650952046
spread,0.6259398496240601,9.298117831235686e-13,0.0063325603413880716
spread,0.6284335839598997,1.3750112159982564e-12,0.006310071149081775
spread,0.6309273182957393,4.1627812308320244e-12,0.006287221389104869
spread,0.6334210526315789,2.4016344468691386e-12,0.006264024043196481
spread,0.6359147869674185,2.8104185645361213e-12,0.006240491889407784
spread,0.6384085213032581,2.649769292872861e-12,0.006216637371055933
spread,0.6409022556390978,5.147771098279463e-12,0.006192472700089047
spread,0.6433959899749373,1.8458568007417853e-12,0.006168009790236573
spread,0.6458897243107768,1.8605117446668373e-12,0.006143260323249078
spread,0.6483834586466165,5.742739617176085e-12,0.0061182357257209
spread,0.650877192982456,1.910804847682357e-12,0.006092947148557348
spread,0.6533709273182957,2.7746693831431912e-12,0.006067405518972668
spread,0.6558646616541353,3.183453500810174e-12,0.00604162150955323
spread,0.6583583959899749,1.4451773111545663e-12,0.006015605560350634
spread,0.6608521303258145,6.348255254806645e-13,0.00598936788427773
spread,0.6633458646616541,2.5868196473766147e-12,0.00596291844435648
spread,0.6658395989974937,2.5822677329756516e-12,0.0059362669947226054
spread,0.6683333333333333,2.807309940067171e-12,0.005909423074488163
spread,0.6708270676691729,4.6420645105627045e-12,0.0058823959535997394
spread,0.6733208020050124,4.32409663631006e-12,0.005855194766057781
spread,0.6758145363408521,7.687628311714434e-12,0.005827828392275802
spread,0.6783082706766916,4.491518268423533e-12,0.005800305490421542
spread,0.6808020050125313,6.724620860154573e-12,0.005772634548706357
spread,0.6832957393483708,5.173639294753229e-13,0.005744823841695279
spread,0.6857894736842105,9.339862216961592e-12,0.005716881459656653
spread,0.68828320802005,1.1675105326958146e-12,0.005688815279782822
spread,0.6907769423558897,6.7869043718360444e-12,0.005660633016326466
spread,0.6932706766917293,1.528221993396528e-12,0.005632342177657623
spread,0.6957644110275689,1.351252443271278e-12,0.005603950102123001
spread,0.6982581453634085,4.722555679848028e-12,0.005575463942998904
spread,0.7007518796992481,4.881428594671888e-12,0.005546890705179663
spread,0.7032456140350877,2.9772850851372823e-12,0.005518237185640373
spread,0.7057393483709272,4.756084415191708e-12,0.0054895100226013405
spread,0.7082330827067669,4.8829829069063635e-12,0.005460715719384113
spread,0.7107268170426064,3.423150651826745e-12,0.005431860574342751
spread,0.7132205513784461,1.5565326805244695e-12,0.005402950765074244
spread,0.7157142857142856,4.89253082491814e-12,0.0053739922875527535
spread,0.7182080200501253,7.2700734321529126e-12,0.005344990991279164
spread,0.7207017543859648,5.1734172501483044e-12,0.005315952600207452
spread,0.7231954887218045,4.8048232059727525e-12,0.005286882654291669
spread,0.725689223057644,5.762168520107025e-12,0.005257786575250445
spread,0.7281829573934837,5.113687251423471e-12,0.005228669636597738
spread,0.7306766917293233,1.3715695246219184e-12,0.0051995369715067685
spread,0.7331704260651628,2.8070878954622458e-12,0.005170393600354428
spread,0.7356641604010025,3.0336844147882402e-12,0.005141244369137654
spread,0.738157894736842,1.9741985823884534e-12,0.005112094014279922
spread,0.7406516290726817,4.221067939624845e-12,0.005082947180269137
spread,0.7431453634085212,2.737587934120711e-12,0.005053808319971154
spread,0.7456390977443609,5.419664717010164e-12,0.005024681818197263
spread,0.7481328320802004,5.9687810249897666e-12,0.0049955719147307676
spread,0.7506265664160401,2.6368907057872093e-12,0.004966482722248089
spread,0.7531203007518796,5.622169396701793e-12,0.004937418317607412
spread,0.7556140350877193,2.2354340600827527e-12,0.0049083825432152395
spread,0.7581077694235588,7.481237851436617e-12,0.004879379185699029
spread,0.7606015037593984,1.8737233986598767e-12,0.004850411965299339
spread,0.763095238095238,2.8208546609675977e-12,0.00482148444850683
spread,0.7655889724310776,3.1650237986013963e-12,0.00479260010596172
spread,0.7680827067669173,3.856359676035481e-12,0.004763762313216513
spread,0.7705764411027568,2.6640911698905256e-12,0.004734974362985533
spread,0.7730701754385965,4.8437920341370955e-12,0.004706239413180047
spread,0.775563909774436,3.611333454500709e-12,0.00467756056091273
spread,0.7780576441102757,1.2598810883446276e-12,0.004648940780058175
spread,0.7805513784461152,2.2212232053675507e-12,0.004620382997800987
spread,0.7830451127819549,2.3243629243552277e-12,0.004591889997717202
spread,0.7855388471177944,3.4386937741714974e-12,0.004563464512394755
spread,0.7880325814536341,4.471423231677818e-12,0.004535109213627542
spread,0.7905263157894736,1.7388313011679202e-12,0.0045068265954055775
spread,0.7930200501253132,1.951772077291025e-12,0.004478619203368117
spread,0.7955137844611528,2.9765079290200447e-12,0.0044504893708061655
spread,0.7980075187969924,6.06115158063858e-12,0.004422439452474891
spread,0.800501253132832,2.8576030430826904e-12,0.004394471679561307
spread,0.8029949874686716,2.6391111518364596e-12,0.004366588206764166
spread,0.8054887218045113,6.777911565336581e-12,0.004338791147592724
spread,0.8079824561403508,8.003153695312903e-12,0.004311082517599374
spread,0.8104761904761905,1.929345572193597e-12,0.004283464261231162
spread,0.81296992481203,3.0205837830976634e-12,0.004255938261022774
spread,0.8154636591478697,4.441114143105551e-12,0.004228506358693762
spread,0.8179573934837092,5.667022406896649e-12,0.0042011702732850376
spread,0.8204511278195488,2.126521181367025e-12,0.004173931734180902
spread,0.8229448621553884,1.6464607455191071e-12,0.004146792335792959
spread,0.825438596491228,7.369660437461789e-13,0.004119753654857727
spread,0.8279323308270676,6.464828672392287e-13,0.004092817197083987
spread,0.8304260651629072,5.571987315988736e-12,0.004065984411530388
spread,0.8329197994987468,6.495248783267016e-12,0.00403925671368377
spread,0.8354135338345864,1.4827028493868966e-12,0.004012635391853925
spread,0.837907268170426,5.128897306860836e-12,0.003986121770561346
spread,0.8404010025062656,2.2754020889692583e-12,0.003959717055862622
spread,0.8428947368421053,2.876920923711168e-12,0.003933422444890811
spread,0.8453884711779448,7.446043781556e-12,0.003907239053159928
spread,0.8478822055137843,8.635092640929543e-12,0.0038811679761592277
spread,0.850375939849624,8.837930387528559e-12,0.003855210216017424
spread,0.8528696741854636,6.351807968485446e-12,0.0038293667935832554
spread,0.8553634085213032,1.7201795543542175e-12,0.003803638610070048
spread,0.8578571428571428,2.8261837314857985e-12,0.003778026592491379
spread,0.8603508771929824,4.77118344832661e-12,0.0037525315711185447
spread,0.862844611528822,6.177280909014371e-12,0.003727154353145856
spread,0.8653383458646616,4.383715612732431e-12,0.0037018957189239865
spread,0.8678320802005012,6.539879748856947e-12,0.0036767563900772515
spread,0.8703258145363408,1.0539347172766611e-11,0.0036517370289695927
spread,0.8728195488721804,4.724998170502204e-12,0.003626838327735138
spread,0.87531328320802,1.4062084829902233e-12,0.0036020608698642542
spread,0.8778070175438596,9.458211991386634e-12,0.0035774052296776437
spread,0.8803007518796991,4.6276316112425775e-12,0.0035528719512993856
spread,0.8827944862155388,3.2541747074787963e-12,0.0035284615150543708
spread,0.8852882205513783,5.059508367821763e-12,0.003504174443250796
spread,0.887781954887218,3.170796958329447e-12,0.003480011110091774
spread,0.8902756892230576,6.848632772005203e-12,0.003455971968212901
spread,0.8927694235588972,7.607692253941423e-12,0.0034320573604014193
spread,0.8952631578947368,4.640066109118379e-12,0.003408267642085794
spread,0.8977568922305764,7.686629110992271e-12,0.0033846031280460043
spread,0.900250626566416,2.5983659668327164e-12,0.0033610640941770242
spread,0.9027443609022556,2.9889424268958464e-12,0.00333765080034909
spread,0.9052380952380952,2.4235058404542542e-12,0.003314363473246873
spread,0.9077318295739347,7.919886968466017e-12,0.003291202308667196
spread,0.9102255639097744,5.736966457448034e-12,0.003268167488700957
spread,0.9127192982456139,3.2901459334766514e-12,0.003245259144324386
spread,0.9152130325814536,2.7411406477995115e-12,0.0032224774284786983
spread,0.9177067669172931,4.21995771660022e-12,0.0031998224381751816
spread,0.9202005012531328,5.077716025425616e-12,0.003177294220691018
spread,0.9226942355889723,8.341105584008801e-12,0.0031548928777058727
spread,0.925187969924812,8.852474309151148e-12,0.003132618387987285
spread,0.9276817042606516,6.062261803663205e-12,0.0031104707898955697
spread,0.9301754385964912,6.176836819804521e-12,0.003088450071508264
spread,0.9326691729323308,9.898748487557896e-13,0.003066556197882986
spread,0.9351629072681703,5.204725539442734e-12,0.0030447891363366564
spread,0.93765664160401,1.7739143487460751e-12,0.003023148796490349
spread,0.9401503759398495,1.8474111129762605e-12,0.003001635098773381
spread,0.9426441102756892,1.7378321004457575e-12,0.002980247930391311
spread,0.9451378446115287,8.300693465912445e-12,0.0029589871930443268
spread,0.9476315789473684,1.1562528712261155e-11,0.002937852715953704
spread,0.9501253132832079,3.746225551992666e-12,0.002916844329811319
spread,0.9526190476190476,1.5273338149768279e-12,0.00289596190195629
spread,0.9551127819548871,2.3691049122476215e-12,0.00287520522952045
spread,0.9576065162907268,6.355915793676559e-12,0.0028545740770998806
spread,0.9601002506265663,6.674216734836591e-12,0.0028340682680634277
spread,0.962593984962406,8.518963312553751e-12,0.002813687551563415
spread,0.9650877192982455,7.136513602290506e-12,0.0027934317002711317
spread,0.9675814536340851,6.476930103360701e-12,0.0027733003809229384
spread,0.9700751879699248,4.1203707112913435e-12,0.002753293399957446
spread,0.9725689223057643,3.0317970356463775e-12,0.002733410445228457
spread,0.975062656641604,1.0280776230331412e-11,0.002713651220707103
spread,0.9775563909774435,2.1083135237631723e-12,0.0026940154026542373
spread,0.9800501253132832,4.942490861026272e-12,0.002674502687378011
spread,0.9825438596491227,7.847722471865382e-12,0.0026551127251654982
spread,0.9850375939849624,1.5770718064800349e-12,0.0026358452087996698
spread,0.9875313283208019,2.155609024612204e-12,0.002616699723279936
spread,0.9900250626566416,3.9931391526693005e-12,0.0025976759649145587
spread,0.9925187969924811,4.057865155004947e-12,0.002578773526409339
spread,0.9950125313283207,6.140199459991891e-12,0.002559992058033922
spread,0.9975062656641603,1.09051656593806e-11,0.0025413311308313258
spread,1.0,5.056843832562663e-12,0.0025227903622376813
